IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban
167304827_8f440582dd_50_79954435@N00.jpg,79954435@N00,52.919874,-118.001575,1,6,355,1.8548165128695615e-05,0.99970042776269,0.00028106186826920565
167309259_19db21cf71_46_79954435@N00.jpg,79954435@N00,52.546295,-117.638854,1,6,234,6.648192343061687e-05,0.9904831138815311,0.009450295173106138
167322301_5d0c781dd5_45_79954435@N00.jpg,79954435@N00,51.327876,-116.182651,1,6,163,0.0005373719663452903,0.9955443710055647,0.003918273847389742
167345423_ba2914f302_59_79954435@N00.jpg,79954435@N00,51.440312,-116.541595,1,6,277,0.001655692428080613,0.9085010894967809,0.08984328661492214
167350351_a83cfe926e_64_79954435@N00.jpg,79954435@N00,51.421048,-117.477493,1,6,163,0.0001856955590469056,0.9962618814578619,0.003552351159413547
167353961_01ad3264ef_50_79954435@N00.jpg,79954435@N00,51.257188,-117.587356,2,3,336,0.27841872646486365,0.28622252508193924,0.4353587110463195
167383119_8539fd4f2f_53_79954435@N00.jpg,79954435@N00,49.28953,-123.110218,2,15,307,0.0023614673655174556,0.008973132485493807,0.9886654216660418
167656331_f5116eed7f_59_79954435@N00.jpg,79954435@N00,40.68272,-112.364044,1,6,190,8.075924143113866e-05,0.9952580088596936,0.004661172949508963
167672483_f28504a65e_74_79954435@N00.jpg,79954435@N00,44.976456,-110.722961,1,7,180,0.00237357218540879,0.9825079076590555,0.015118430249817294
167914950_05505ef5b6_51_11398209@N00.jpg,11398209@N00,-33.900626,151.269378,1,6,97,0.002436334296135101,0.8841132025904699,0.11345048882029118
168377287_732fbd7c56_45_50994135@N00.jpg,50994135@N00,49.101914,-117.707004,0,5,329,0.8640282445132925,0.011342736445328683,0.12462904879339476
169118448_83bf055da6_51_69212252@N00.jpg,69212252@N00,41.940243,-87.64414,0,0,185,0.8447299686012091,0.0069497808706273645,0.14832022870089645
169118791_9cc600f1a6_65_69212252@N00.jpg,69212252@N00,41.940507,-87.640589,0,5,212,0.9999563889733034,1.1483771450881974e-05,3.2047529644918527e-05
169119141_638d11a504_72_69212252@N00.jpg,69212252@N00,41.976194,-87.675683,0,1,346,0.9617450160088126,0.01013296811217046,0.02812211500690509
169121981_263e72dd38_52_69212252@N00.jpg,69212252@N00,41.925222,-87.634592,2,14,201,0.13079108697692732,0.23348166067376042,0.6357272772372653
169124556_8c3bac0e70_68_69212252@N00.jpg,69212252@N00,41.925222,-87.634592,1,6,271,0.004269033760806451,0.8167781731447121,0.1789527191668583
169423153_c5f141cdca_58_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,1,8,141,0.25376657207986497,0.5638707063876751,0.1823626341581499
169442297_1067e613f1_45_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,0,1,133,0.7629733943511923,0.002671806756438855,0.23435484815735208
169442676_2f7549d18c_71_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,2,10,199,0.04660729227675375,0.03090293603882799,0.9224897659420321
169449274_bc2e107976_78_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,2,15,175,0.03252807170565575,0.11900979944897472,0.8484620682229433
169451925_ea6efa0a53_73_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,2,3,332,0.42907457969843676,0.0024774062243153594,0.5684480628701465
169704454_e92ae19bd9_72_50994135@N00.jpg,50994135@N00,41.116663,1.258123,1,7,306,0.0008656760680816333,0.9852339649221431,0.013900301866786702
169956693_5edea53724_78_70323761@N00.jpg,70323761@N00,41.947577,-87.656264,2,12,53,0.4437420563077836,0.010906839831804405,0.545351087268088
170107254_0ba8388eb8_76_17351226@N00.jpg,17351226@N00,38.34933,-75.070438,1,6,48,3.35946055625147e-05,0.9810408292991399,0.018925450020198742
170116125_c0c907770d_73_17351226@N00.jpg,17351226@N00,38.34933,-75.070438,0,0,122,0.8908232861315453,0.0008861319751953811,0.10829054924869119
170164345_27d733f7e5_76_17351226@N00.jpg,17351226@N00,38.34933,-75.070438,2,6,48,0.06882198800830253,0.36685432630889636,0.5643236085921046
170736070_5b209ff56c_68_97458173@N00.jpg,97458173@N00,46.017946,7.739524,1,7,233,0.001135131937228806,0.6982723068175574,0.3005925526298512
170747608_cf4538d97b_50_97458173@N00.jpg,97458173@N00,46.496974,7.675924,1,8,258,0.0007020519808325076,0.8972880009215771,0.10200988486661267
170747663_daaba5da7f_48_73091266@N00.jpg,73091266@N00,50.877206,6.025485,1,6,111,0.027250352746866824,0.7107997423338475,0.26194985619395084
170754421_e3eba57cb8_64_97458173@N00.jpg,97458173@N00,46.496974,7.675924,2,11,252,0.00010775458807810168,0.0006730971880468672,0.9992191033592199
170851364_11ba8b4fb0_65_70323761@N00.jpg,70323761@N00,41.883408,-87.630262,2,15,307,0.04208706480681457,0.0017607290464951575,0.9561522664222792
171046893_b97c4f0aa5_73_30571787@N00.jpg,30571787@N00,51.511733,-0.125827,2,15,67,0.0015477540247346155,0.0013108072602676657,0.9971413204430064
171249791_e9175d9fec_75_25159586@N00.jpg,25159586@N00,36.820278,138.946838,1,6,277,0.00043148737298182027,0.9740713548169833,0.025497163444028748
171635800_464be20292_57_97458173@N00.jpg,97458173@N00,45.746443,4.822311,2,11,13,0.0010803206569054424,0.161400162829068,0.8375194294099728
171638526_5e242f702e_71_97458173@N00.jpg,97458173@N00,46.205022,7.821578,1,6,234,0.0032349264479236695,0.9424300821235647,0.05433496619855305
171638986_3bd38f0ac5_54_97458173@N00.jpg,97458173@N00,46.205022,7.821578,1,8,150,0.03515339171744092,0.761631407033974,0.20321524787087064
171887535_83ea3b0392_42_96155869@N00.jpg,96155869@N00,45.646268,25.592994,2,12,313,0.004556240938745404,0.09539593342850594,0.900047803878806
172537164_a1ac3116c6_49_40279823@N00.jpg,40279823@N00,31.509007,-9.770665,0,3,130,0.52586456812449,0.0017720751415026825,0.47236337964054087
172541835_d2f7d6ba98_46_40279823@N00.jpg,40279823@N00,31.509007,-9.770665,2,12,7,0.0070987861550904086,0.03862653538133998,0.9542746753545117
172547950_fa21b898b5_58_40279823@N00.jpg,40279823@N00,31.509007,-9.770665,1,6,48,0.0005959184496759917,0.9798392943514074,0.019564736271917127
172900664_0bd09a7811_58_70323761@N00.jpg,70323761@N00,40.709051,-74.010992,2,15,307,0.0003618926702497714,0.00024169716552481513,0.9993963744523364
173878689_accde2e920_57_82927779@N00.jpg,82927779@N00,50.954365,6.975524,2,11,252,0.00023727183932464868,0.0046036961376927366,0.9951590593922077
174479269_a04b4d9f57_65_42126397@N00.jpg,42126397@N00,48.798722,9.192466,2,15,47,0.017266642426443823,0.003126656553014584,0.9796067665988986
174533354_bdf1dd35e1_53_82927779@N00.jpg,82927779@N00,51.502358,-0.021843,0,4,325,0.6134202098290302,0.01907693121694365,0.36750280644724853
174602623_39c7a7a901_73_30571787@N00.jpg,30571787@N00,40.7672,-73.976933,1,6,205,0.0017519998996959885,0.9456056996057214,0.052642266010991534
175664036_e254575efd_74_77325609@N00.jpg,77325609@N00,51.546581,-0.08384,2,15,245,0.007810191346180773,0.0011649860637703569,0.991024832380532
175718513_3f77a43027_62_73293249@N00.jpg,73293249@N00,40.418511,-3.71428,2,15,132,0.0002787807832693723,0.004374753934619946,0.9953465168173725
175720014_1541436462_64_73293249@N00.jpg,73293249@N00,40.418511,-3.71428,2,15,270,0.050099734612857105,0.0032417339620280927,0.9466585494403432
175790478_dab3630a7a_66_73293249@N00.jpg,73293249@N00,40.418511,-3.71428,0,5,236,0.9884827513355479,0.0003100156547013455,0.011207022079453566
175835676_2354cb3d72_76_73293249@N00.jpg,73293249@N00,52.357243,4.882017,2,11,332,0.3756623862373658,0.06904738173057723,0.5552901413536233
178084312_9a388e89a9_65_63163416@N00.jpg,63163416@N00,40.154277,26.407957,2,15,4,0.011289372841361,0.0070672863035952105,0.9816433736642693
178210612_4ccce218e1_75_14542551@N00.jpg,14542551@N00,47.91939,106.917057,2,15,178,0.009653161541749,0.011903198423965478,0.9784436698042214
178507270_a5c01195b7_61_63163416@N00.jpg,63163416@N00,38.67432,34.903135,1,7,364,0.1368260704298363,0.5650176486950613,0.29815627453434956
178527376_73751d9d73_68_63163416@N00.jpg,63163416@N00,38.67432,34.903135,1,7,30,0.002237316557980762,0.9112093975046491,0.08655327070827212
180310297_2a7e1e8133_77_43935788@N00.jpg,43935788@N00,24.938747,-80.650634,1,6,243,0.0032770887565476414,0.9673026226056436,0.02942022046420334
180338295_7517397b13_75_43935788@N00.jpg,43935788@N00,24.938747,-80.650634,2,13,247,5.075221202011093e-05,0.17116440062049865,0.8287848872115204
180651864_84511421f2_59_40279823@N00.jpg,40279823@N00,50.937607,6.977348,2,12,294,0.2789378694214175,0.07449093869647072,0.6465711242768606
181175040_f0ab843234_63_70323761@N00.jpg,70323761@N00,40.7369,-74.037063,2,15,8,0.004884685961911828,0.000989991164942694,0.9941252151629101
181219558_e8b2280e84_76_77392231@N00.jpg,77392231@N00,48.871969,2.292623,0,1,129,0.9972110840551522,0.00023590882862256635,0.0025530109653684185
181250337_841120eaba_66_77392231@N00.jpg,77392231@N00,48.852517,2.305412,2,11,347,0.0008377378149086734,0.3256526914329192,0.673509621771677
181607715_d26c19625c_59_77392231@N00.jpg,77392231@N00,52.370883,4.889259,2,15,245,0.0018887326441330288,0.0016240793918989027,0.9964872166476368
181843835_0af23794dd_65_77325609@N00.jpg,77325609@N00,51.546581,-0.08384,0,1,129,0.9999620879106368,1.0341464813934387e-06,3.687460571883544e-05
181848051_3f34be1b5d_68_70323761@N00.jpg,70323761@N00,40.698096,-73.997163,2,14,33,0.010852472360106447,0.05245991134324868,0.9366876060408345
181860736_4dc151fcf7_58_77392231@N00.jpg,77392231@N00,52.370883,4.889259,2,12,273,0.009750306233350159,0.2116989918768013,0.7785506795403307
181876927_f171e3f91a_48_70323761@N00.jpg,70323761@N00,40.704131,-73.990457,2,14,201,0.09746351728885472,0.04714133319383507,0.8553951211899857
181880910_b78dccf672_62_77392231@N00.jpg,77392231@N00,52.370883,4.889259,0,0,219,0.9962905922623062,0.00013651418456128717,0.0035727936155327544
181896908_9a6295b083_60_77392231@N00.jpg,77392231@N00,52.320441,4.90179,2,11,230,0.0005847754107008996,0.22203478344081873,0.7773803544699831
182032884_4d2e269a5c_54_77392231@N00.jpg,77392231@N00,52.370883,4.889259,2,15,263,0.12881840894830532,5.308634015710467e-05,0.8711284842039717
182060212_8143f50969_67_43616936@N00.jpg,43616936@N00,40.805948,-81.933889,1,7,306,0.0001088454822586217,0.9998751494240423,1.6039758740227575e-05
182104467_7712c6f402_65_77392231@N00.jpg,77392231@N00,52.370883,4.889259,2,15,144,0.009910028248420133,0.00012214191101911354,0.9899677775345701
183737240_a11f25bfa9_60_69212252@N00.jpg,69212252@N00,42.006767,-87.668581,0,0,53,0.5630669509823178,0.002029883813776223,0.4349031111393913
185281760_26244048e9_58_91062007@N00.jpg,91062007@N00,32.849271,-117.275598,1,6,243,0.02250056241468279,0.7615005408115394,0.21599891097361024
186489559_1c06f55cac_73_82927779@N00.jpg,82927779@N00,22.220224,114.115591,1,6,48,0.00022409794259203863,0.9799172684077746,0.01985863669364818
186684963_7fa97e938b_56_40829484@N00.jpg,40829484@N00,38.039438,-119.520263,1,6,355,0.0002700362190068972,0.9968099390770249,0.0029198879067422467
186707214_28d47e2f28_74_40829484@N00.jpg,40829484@N00,37.83975,-122.275428,2,12,351,0.000910909278842853,0.030401190186867044,0.9686879365329375
186707726_49fd73e638_65_40829484@N00.jpg,40829484@N00,37.83975,-122.275428,1,7,116,0.0023432541626959846,0.7881491860534879,0.20950756020852168
186730346_83d7629ad5_56_40829484@N00.jpg,40829484@N00,36.882916,-121.830139,1,6,48,0.0016657098029033701,0.9290802967266032,0.06925395715274818
186756668_0b6ad5b3c2_45_40829484@N00.jpg,40829484@N00,51.121411,2.622985,1,6,48,0.00014200071153780414,0.9536168471277904,0.046241034015920945
187815690_3824c2a894_74_23601949@N00.jpg,23601949@N00,36.591333,-121.96455,1,6,186,1.9957664093572802e-05,0.9979603639625041,0.0020196563318028993
187822795_5e4024485f_61_23601949@N00.jpg,23601949@N00,36.583606,-121.96721,1,6,97,0.0004114499562177798,0.9883450223223917,0.011243539385077383
188083861_6cd7ceb991_56_39303693@N00.jpg,39303693@N00,43.953683,-86.469461,2,6,171,0.004002802322972343,0.35466135401094334,0.641335893163955
188442683_e2445ccded_67_87434398@N00.jpg,87434398@N00,43.894552,-73.309793,2,12,265,0.00017508975474989086,0.49419435224003516,0.5056305098915361
188452886_3a09f9b30e_55_87434398@N00.jpg,87434398@N00,44.125672,-73.17418,2,15,144,0.027953932569317885,0.0065905641750703126,0.9654555200516484
189497574_7aebf15977_44_90672364@N00.jpg,90672364@N00,51.38994,-0.720462,1,8,150,0.007459323089012648,0.9282990441709487,0.06424165326744369
189942886_6376c63106_57_96155869@N00.jpg,96155869@N00,48.834554,2.368412,2,11,226,0.0012296143681131966,0.001637194238586659,0.9971332092999319
189952154_4f4adf804b_66_30571787@N00.jpg,30571787@N00,40.729242,-73.993735,0,3,98,0.9999019996283529,2.140868803355379e-06,9.581796708334946e-05
190573925_39c637d6a5_57_91728102@N00.jpg,91728102@N00,36.2333,117.11,2,12,76,0.277253523910602,0.033616186868016484,0.6891302672609925
190587123_6f999d54dc_75_19355699@N00.jpg,19355699@N00,40.765461,-73.978157,2,11,10,0.00032569269322380023,0.468623715757019,0.5310506407710136
190594890_28cc900948_73_91728102@N00.jpg,91728102@N00,36.1924,117.125,2,11,330,4.5528910535885814e-05,0.00015334081502049735,0.9998012332364024
190595343_f22f777963_77_19355699@N00.jpg,19355699@N00,40.765461,-73.978157,0,4,16,0.9822873432653907,0.0006269395417675128,0.017085692584582368
190595866_28fb44c396_54_19355699@N00.jpg,19355699@N00,40.765461,-73.978157,2,6,59,7.138052912658566e-05,0.46918734713547394,0.5307413178340004
190617363_42f0d6d304_45_19355699@N00.jpg,19355699@N00,43.090516,-79.067916,2,10,58,0.0009328950783071832,0.1683611842765913,0.830705975296155
190617581_6e7ec120ab_70_19355699@N00.jpg,19355699@N00,43.090516,-79.067916,2,15,307,0.00010006539529006098,0.0006072444907658792,0.9992926119865291
190632279_8200596bca_58_19355699@N00.jpg,19355699@N00,41.882853,-87.630043,2,15,125,0.003338775112865733,0.0027631703497945637,0.9938981569695784
190632702_c9712e22dd_61_19355699@N00.jpg,19355699@N00,41.882853,-87.630043,1,7,306,0.053164560374710845,0.721326268285793,0.22550925906870845
190633086_d744a81490_55_19355699@N00.jpg,19355699@N00,41.882853,-87.630043,2,11,84,0.004046925593264028,0.04758127102352461,0.948371840427928
190856047_2512318795_75_82927779@N00.jpg,82927779@N00,22.185338,113.537693,2,11,252,0.0027709254879653145,0.017447615899413904,0.979781471893034
190981523_c584634c53_72_90833046@N00.jpg,90833046@N00,44.888715,-93.313407,1,8,362,0.0308373564419675,0.6278513950456031,0.34131134334996105
191259820_05864d024a_56_91062007@N00.jpg,91062007@N00,32.849271,-117.275598,2,14,49,0.0005861371609796606,0.2563597989279742,0.7430540953276079
192049090_ae473cbf3e_61_39595541@N00.jpg,39595541@N00,51.503613,-0.11909,2,13,354,3.5177644092816143e-06,4.003823063669122e-06,0.9999924868677966
192465047_b12a81c861_46_85417391@N00.jpg,85417391@N00,55.68523,12.586727,1,8,140,0.0006190076473648887,0.6411782860030257,0.3582027327504358
192469263_96c9b6fdd0_44_85417391@N00.jpg,85417391@N00,55.68523,12.586727,1,6,271,0.0008468721809293811,0.9511775279982544,0.04797557804443642
192661465_af7eee6df5_71_82927779@N00.jpg,82927779@N00,22.270511,114.161682,2,15,307,0.00027064348020466866,0.00994763952698463,0.9897816635607786
192922377_2812411201_64_39303693@N00.jpg,39303693@N00,33.078241,-116.602159,0,1,133,0.9969005748864106,6.854345501583481e-05,0.0030309395788097326
192975525_11ca682ff9_48_70323761@N00.jpg,70323761@N00,40.826978,-73.928461,2,12,312,0.000665171007375065,0.0003474342534541819,0.9989873681120347
192980337_e08a36edb5_73_70323761@N00.jpg,70323761@N00,40.826978,-73.928461,2,12,312,0.0023813413712967524,0.0007194353957515887,0.9968991503601181
193833980_0880797f01_68_85417391@N00.jpg,85417391@N00,52.372559,4.896469,2,12,83,0.024165633398254727,0.02832291225590744,0.9475115371038498
193834637_455e444f1b_76_85417391@N00.jpg,85417391@N00,52.372559,4.896469,2,15,273,0.008818022601033704,0.026425730395374103,0.96475624169193
193835830_22beea59f1_63_85417391@N00.jpg,85417391@N00,52.372559,4.896469,2,15,112,0.07873226117587251,0.006847441874640481,0.9144202709499893
194700057_04c99126b9_64_96155869@N00.jpg,96155869@N00,50.854942,4.350585,2,11,84,0.0006684393788638499,0.09915395692032547,0.9001777280219718
194806576_a225f9957e_63_96155869@N00.jpg,96155869@N00,50.854942,4.350585,0,2,43,0.5353051680129965,0.15874147999321053,0.30595326175103565
195179855_cb4001e4fe_69_73935513@N00.jpg,73935513@N00,-25.499066,-54.621276,1,6,113,0.00070218595098126,0.5947769463733152,0.4045208284843298
195180812_8762d1dba5_70_73935513@N00.jpg,73935513@N00,-25.499066,-54.621276,1,8,349,0.00351397504639106,0.7544207078288991,0.24206525330050432
195181447_f5e6079a68_78_73935513@N00.jpg,73935513@N00,-25.499066,-54.621276,1,6,355,0.00012810625191106428,0.9356107003936351,0.06426114810146688
195181973_f6a23128ef_76_85417391@N00.jpg,85417391@N00,52.372559,4.896469,2,12,265,0.007373860312540614,0.3741790208884037,0.6184470969875662
195819600_2033633f7d_71_85417391@N00.jpg,85417391@N00,52.372559,4.896469,2,14,153,0.002225594265226505,0.4624057673928803,0.5353685584468977
196314134_0d7e80fc95_74_40829484@N00.jpg,40829484@N00,43.10399,-79.057617,1,6,187,0.03842802982179805,0.8902822086268429,0.07128977589950125
196460521_0a3c304099_61_40829484@N00.jpg,40829484@N00,40.736331,-73.997039,2,15,47,0.056776399445702896,2.355648564966728e-05,0.9432001683080085
196467137_f72a7e3558_76_40829484@N00.jpg,40829484@N00,40.736331,-73.997039,2,12,316,0.2255270051000764,0.012971194028921218,0.7615018146618127
196469344_2731d92ad7_77_40829484@N00.jpg,40829484@N00,40.736331,-73.997039,2,15,125,0.011964065321621753,0.0003026765118683272,0.9877331970458147
196471550_9c6d718e8b_57_40829484@N00.jpg,40829484@N00,40.736331,-73.997039,2,15,47,0.07448985541188691,0.0028221906348733228,0.9226879567184767
196550010_3b92326b80_64_18684820@N00.jpg,18684820@N00,37.350611,-121.98252,2,14,362,0.0006382727110150199,0.2664194935027524,0.7329422804814101
196562276_9b2f885f6b_65_18684820@N00.jpg,18684820@N00,37.350611,-121.98252,2,14,362,0.0006249297558653666,0.33924939581946134,0.6601257436348575
196954120_bc743fb164_74_75452460@N00.jpg,75452460@N00,46.504063,9.295806,1,6,187,0.0003689980319929731,0.9228042850502378,0.0768267135959837
197332087_b9b6259fb6_60_57253263@N00.jpg,57253263@N00,42.269044,-71.800648,2,15,178,0.018359790882414018,0.009324824380883001,0.9723152927900856
197495849_b5787ee039_64_35468147630@N01.jpg,35468147630@N01,27.203342,77.983703,0,5,236,0.9976953599302809,0.0017572560415317628,0.0005473026802582381
197508182_721f559e6a_60_35468147630@N01.jpg,35468147630@N01,27.203342,77.983703,2,11,226,0.0011672374190840884,0.022427179993712798,0.9764055864747974
197544370_c433b664eb_61_69212252@N00.jpg,69212252@N00,41.940507,-87.640589,0,2,306,0.357938328954333,0.3456195131930144,0.29644208416721085
197840971_8f20a52297_57_35468147630@N01.jpg,35468147630@N01,26.920845,75.791759,2,14,109,0.0018542625733108942,0.07827772996090843,0.9198678822530457
197846059_bee5d51f48_61_35468147630@N01.jpg,35468147630@N01,26.920845,75.791759,2,14,109,0.009693736954915266,0.07353205386019113,0.9167741876110256
197897732_b134457ea6_78_35468147630@N01.jpg,35468147630@N01,27.717573,85.307464,2,11,77,0.09925515151064701,0.040367111201362604,0.8603777084186959
199074829_bee759aeb6_77_85971448@N00.jpg,85971448@N00,40.891131,38.998203,2,15,348,0.011882379391153108,0.03873613437468748,0.9493814780655612
199186260_97c4c8f997_57_69212252@N00.jpg,69212252@N00,50.43903,-3.579483,0,3,82,0.9657105536438861,0.010009787328282727,0.024279613382767185
199202001_024fdaee59_73_39303693@N00.jpg,39303693@N00,42.359059,-83.065411,2,11,154,0.280931126862038,0.0867600365340806,0.6323088207462959
199300245_2b38ee3d16_78_23601949@N00.jpg,23601949@N00,43.947179,-69.461252,2,8,164,0.05256150181139674,0.4381830532793174,0.5092554948059842
199387214_cc3c9db19f_75_23601949@N00.jpg,23601949@N00,43.876968,-69.493374,2,14,299,0.01702164173030951,0.007514003351829501,0.9754643980740099
199388185_da2ef09e0a_72_23601949@N00.jpg,23601949@N00,43.875499,-69.468441,1,6,243,0.0034805441788776648,0.9032963755124115,0.0932231070058549
199526677_3ddc888515_70_85971448@N00.jpg,85971448@N00,37.872549,32.491378,0,2,3,0.9554573261201398,0.0011144080435769865,0.04342834755021929
199526712_617424ef01_68_85971448@N00.jpg,85971448@N00,37.872549,32.491378,2,11,230,1.1919623282979908e-06,2.2108380157148666e-06,0.9999966024307254
199526748_3259ca2aff_73_85971448@N00.jpg,85971448@N00,38.66038,34.805889,2,13,116,0.006206741032144691,0.4412480504920495,0.5525452704339386
199527383_818e8e0167_77_85971448@N00.jpg,85971448@N00,38.642953,34.831123,1,7,30,0.005975192997952128,0.7737839884041477,0.22024085909030333
199527753_19fa9e6074_70_85971448@N00.jpg,85971448@N00,38.671304,34.839363,2,11,13,0.022154509025393843,0.3978543271913253,0.5799911724607885
199527863_7d85bd7343_71_85971448@N00.jpg,85971448@N00,38.671304,34.839363,1,7,116,0.0009475946739616603,0.8020239763902168,0.19702840356774587
199527987_c36b6752da_65_85971448@N00.jpg,85971448@N00,38.671304,34.839363,1,7,292,0.003042720555740175,0.640166679412232,0.35679054683096467
199528247_66da61f266_70_85971448@N00.jpg,85971448@N00,38.671304,34.839363,1,6,187,0.008099050288819853,0.8560229594081648,0.13587799955067226
199528593_5e0e76e802_64_85971448@N00.jpg,85971448@N00,38.671304,34.839363,2,13,354,0.02750337040313866,0.28835672178342975,0.6841400208429249
199530729_bafe6d02cc_73_85971448@N00.jpg,85971448@N00,38.671304,34.839363,1,6,234,4.756553029738875e-05,0.9953420351409292,0.004610500034960552
199794838_c2a1c00e03_73_85971448@N00.jpg,85971448@N00,37.887183,27.448139,2,8,349,0.0037645711426392836,0.394319473783753,0.6019159925769486
199796278_3b37b057cc_61_85971448@N00.jpg,85971448@N00,37.87404,27.262229,0,2,363,0.9999479425732252,1.1498280757304968e-05,4.048545340834542e-05
199796718_ef80a4d13b_60_85971448@N00.jpg,85971448@N00,37.845037,27.110824,2,10,58,0.0009793906805577457,0.3420559847189928,0.6569647086425312
199802332_27a09191e6_64_85971448@N00.jpg,85971448@N00,37.921654,29.124755,1,6,309,0.0003018461376100845,0.927838360260921,0.07185980317725438
199806297_d650c1c479_45_85971448@N00.jpg,85971448@N00,37.872549,32.491378,2,15,178,0.3574390537185487,0.0005266429006043349,0.6420342783384736
200122311_69e1bf6d4a_72_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,2,15,161,0.37691269286870277,0.00019124600219733168,0.6228960907901229
200132082_7a49b4b77a_65_18684820@N00.jpg,18684820@N00,37.796763,-122.428207,2,11,12,0.002378311987107695,0.018123914367058624,0.9794978728270429
200150346_6705a9c76e_52_18684820@N00.jpg,18684820@N00,37.393754,-122.078983,2,14,184,0.005926364911992721,0.010651357994674981,0.9834222972484383
200157310_45817adaeb_61_18684820@N00.jpg,18684820@N00,37.393754,-122.078983,2,15,158,0.009244859007874418,0.0012114744661699817,0.9895435997209829
201447596_b22107374e_74_48947971@N00.jpg,48947971@N00,35.009752,135.736083,2,11,251,0.0001292198285289814,0.006800106491057889,0.9930707637287055
201606318_0c2807c504_66_18684820@N00.jpg,18684820@N00,13.735383,100.500183,2,12,276,0.3834164494766661,0.0030393979227696377,0.6135442037435723
201633165_cd0e2cc539_65_18684820@N00.jpg,18684820@N00,13.735383,100.500183,0,12,276,0.5188045081917494,0.00835743292202551,0.4728381767840233
201651298_4f21bd5826_66_18684820@N00.jpg,18684820@N00,13.735383,100.500183,2,12,276,0.004704969925425573,0.039622502970637186,0.9556724777974637
201657210_e68cce9a1b_65_18684820@N00.jpg,18684820@N00,13.735383,100.500183,2,12,276,0.01450180523716682,0.0051697867542035425,0.9803283958015907
202508316_91f909efd1_74_23601949@N00.jpg,23601949@N00,43.763291,-69.30754,1,7,94,0.00023586511908568752,0.9779244378250098,0.021839676922034812
203318443_0fba9d92de_78_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,1.8655830346427267e-05,4.148689914945658e-05,0.9999398361919202
203360313_e74db93bdd_78_85417391@N00.jpg,85417391@N00,56.157023,10.208787,2,15,181,0.0020562002255033462,0.0010406895069223765,0.9969031799934243
203362451_11ffc99579_72_85417391@N00.jpg,85417391@N00,56.157023,10.208787,2,15,112,0.28666336251203006,0.005750892307410993,0.7075856600563135
203369990_ce5bc48c5e_73_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,0.00163423840029836,4.541688127224219e-05,0.9983203705204575
203372498_c307077bc6_72_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,0.05435503528072161,0.0014888069158160988,0.9441561067504338
203380906_c7f7ea7d75_64_85417391@N00.jpg,85417391@N00,56.157023,10.208787,2,11,13,0.008594608337376353,0.002432617429691364,0.9889728702374547
203382931_becf34eb9c_73_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,0.04296533493144494,0.0004516862710381986,0.9565830238282977
203414504_6dce8e2783_60_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,0.14928265639505867,0.0005126150548502295,0.850204671500224
203420486_c21ed696cc_65_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,316,0.17443532894208147,0.004752369634474007,0.8208122520735799
203433765_e18047ec80_68_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,0.0561367729774469,0.0001620597058860085,0.9437011764357217
203556116_5ccfe51938_71_40829484@N00.jpg,40829484@N00,50.484599,5.890045,2,12,276,0.01099749136225725,0.11000446580118073,0.8789979711850577
204077214_df3394ae6e_60_96155869@N00.jpg,96155869@N00,51.522843,-0.097503,2,10,171,0.00915093823607549,0.28628064716576773,0.7045684895592785
205937104_f815e40606_92_50994135@N00.jpg,50994135@N00,55.868599,-4.290461,0,5,331,0.9667094999272763,0.00019283146979631738,0.03309773497658597
205953850_37fcc34cc9_59_18684820@N00.jpg,18684820@N00,37.352036,-122.004761,2,10,257,0.17988994695861038,0.04186781528750316,0.778242303240404
206677401_8c512bf0f7_81_57253263@N00.jpg,57253263@N00,41.791793,-70.586472,0,2,63,0.9359536990807076,0.0016151017303034365,0.062431399928254194
206687007_7beae5e6dd_59_57253263@N00.jpg,57253263@N00,41.791793,-70.586472,2,12,209,0.00017893732656659722,0.31003574806275935,0.6897852485310132
206811821_cdaba6cb18_80_96155869@N00.jpg,96155869@N00,51.218282,3.22586,2,11,84,2.8045208014138012e-05,0.0036008547909589517,0.9963711298780868
206828863_f2f60dd4f6_90_96155869@N00.jpg,96155869@N00,51.218282,3.22586,2,14,49,0.0016470989625130272,0.04807046383585245,0.9502825063679516
207015107_cb18f205d0_66_18684820@N00.jpg,18684820@N00,37.781298,-122.424774,2,15,181,0.010090903051704458,0.0008377751542951728,0.9890712824673216
207028436_967c83d1b1_71_14542551@N00.jpg,14542551@N00,48.973343,89.959659,1,7,341,5.385759568721227e-05,0.9807194185623551,0.01922672362992195
